id,fecha_hora,medico,personal,tipo,web,sobrecupo,estado
399,2025-04-18 15:00:00,57378727-6,83332889-3,1,si,no,1
400,2025-04-10 15:45:00,22767738-4,83332889-3,2,no,no,0
401,2025-04-10 14:15:00,57378727-6,16394885-1,1,si,no,0
402,2025-04-04 18:00:00,86209409-0,16394885-1,1,si,no,0
403,2025-04-28 15:15:00,95208514-3,83332889-3,1,si,no,0
404,2025-05-01 09:30:00,22767738-4,16394885-1,2,no,no,0
405,2025-04-22 17:45:00,86209409-0,37899207-9,1,si,no,1
406,2025-04-30 18:00:00,86209409-0,21784166-4,1,no,no,1
407,2025-04-14 14:30:00,86209409-0,83332889-3,2,no,no,2
408,2025-04-30 10:00:00,95208514-3,75524136-0,1,si,no,1
409,2025-04-08 09:45:00,86209409-0,75524136-0,1,no,no,0
410,2025-04-23 13:45:00,94023614-4,78812540-6,1,no,no,1
411,2025-04-27 12:15:00,86209409-0,51192824-9,2,no,no,0
412,2025-04-21 08:30:00,95208514-3,75524136-0,1,no,no,1
413,2025-04-03 14:45:00,86209409-0,37899207-9,1,no,no,1
414,2025-04-28 09:45:00,94023614-4,21784166-4,2,no,no,0
415,2025-04-29 13:45:00,94023614-4,51192824-9,1,no,no,1
416,2025-04-11 12:45:00,94023614-4,75524136-0,1,no,no,1
417,2025-04-22 12:30:00,57378727-6,75524136-0,1,si,no,1
418,2025-04-25 08:00:00,86209409-0,75524136-0,1,no,no,0
419,2025-04-16 13:00:00,86209409-0,21784166-4,1,no,no,1
420,2025-04-10 17:00:00,94023614-4,51192824-9,1,si,no,0
421,2025-04-04 15:45:00,57378727-6,30387339-7,1,si,no,1
422,2025-04-12 13:45:00,94023614-4,30387339-7,1,si,no,1
423,2025-04-26 17:00:00,57378727-6,75524136-0,1,si,no,1
424,2025-04-11 16:15:00,73177104-4,16394885-1,1,no,no,0
425,2025-04-05 12:15:00,73177104-4,51192824-9,1,si,no,0
426,2025-04-28 09:15:00,86209409-0,21784166-4,2,no,no,0
427,2025-04-20 16:30:00,86209409-0,75524136-0,2,no,no,1
428,2025-04-28 11:15:00,22767738-4,78812540-6,2,no,no,0
429,2025-04-13 09:45:00,94023614-4,83332889-3,1,no,no,1
430,2025-04-04 08:30:00,94023614-4,78812540-6,1,si,no,1
431,2025-04-17 08:15:00,94023614-4,51192824-9,1,si,no,1
432,2025-04-20 11:30:00,95208514-3,83332889-3,1,si,no,0
433,2025-04-13 08:30:00,95208514-3,75524136-0,2,no,no,1
434,2025-04-06 10:45:00,73177104-4,37899207-9,1,si,no,1
435,2025-04-16 11:45:00,95208514-3,51192824-9,2,no,no,1
436,2025-04-29 16:30:00,57378727-6,78812540-6,2,no,no,1
437,2025-04-30 14:00:00,22767738-4,16394885-1,1,no,no,0
438,2025-05-01 10:30:00,57378727-6,21784166-4,1,si,no,0
439,2025-04-28 16:45:00,73177104-4,78812540-6,1,si,no,2
440,2025-04-24 09:30:00,57378727-6,75524136-0,1,si,no,1
441,2025-04-09 08:00:00,73177104-4,30387339-7,1,no,no,1
442,2025-04-24 09:15:00,22767738-4,30387339-7,1,no,no,0
443,2025-04-30 15:15:00,86209409-0,75524136-0,1,si,no,0
444,2025-04-27 14:15:00,22767738-4,37899207-9,1,si,no,0
445,2025-04-08 17:45:00,94023614-4,30387339-7,2,no,no,0
446,2025-04-09 13:15:00,94023614-4,21784166-4,2,no,no,0
447,2025-04-23 16:45:00,57378727-6,75524136-0,2,no,no,0
448,2025-05-01 17:00:00,86209409-0,75524136-0,1,si,no,1
449,2025-04-03 16:00:00,22767738-4,37899207-9,1,no,no,1
450,2025-04-25 08:15:00,73177104-4,37899207-9,1,no,no,0
451,2025-04-22 13:45:00,94023614-4,75524136-0,2,no,no,1
452,2025-04-24 09:30:00,86209409-0,51192824-9,1,no,no,0
453,2025-04-13 17:00:00,57378727-6,37899207-9,1,si,no,0
454,2025-04-07 14:45:00,57378727-6,51192824-9,1,si,no,0
455,2025-04-13 16:15:00,73177104-4,16394885-1,2,no,no,1
456,2025-04-04 11:00:00,94023614-4,83332889-3,1,si,no,0
457,2025-04-02 10:30:00,57378727-6,78812540-6,1,si,no,0
458,2025-04-07 18:00:00,57378727-6,51192824-9,2,no,no,2
459,2025-04-12 18:00:00,57378727-6,37899207-9,1,si,no,0
460,2025-04-08 18:00:00,95208514-3,21784166-4,2,no,no,0
461,2025-04-07 18:00:00,73177104-4,21784166-4,1,si,no,1
462,2025-04-30 09:30:00,22767738-4,21784166-4,1,no,no,0
463,2025-04-27 13:00:00,86209409-0,75524136-0,2,no,no,0
464,2025-04-28 13:15:00,94023614-4,78812540-6,2,no,no,0
465,2025-04-12 17:45:00,73177104-4,37899207-9,1,si,no,1
466,2025-04-05 17:45:00,95208514-3,37899207-9,1,no,no,1
467,2025-04-17 16:00:00,57378727-6,37899207-9,1,no,no,1
468,2025-04-26 17:30:00,73177104-4,51192824-9,1,si,no,0
469,2025-04-14 16:45:00,86209409-0,37899207-9,1,no,no,1
470,2025-04-29 15:00:00,22767738-4,75524136-0,1,si,no,1
471,2025-04-07 10:00:00,94023614-4,75524136-0,1,no,no,0
472,2025-04-09 16:15:00,94023614-4,51192824-9,1,no,no,1
473,2025-04-15 14:15:00,94023614-4,51192824-9,1,no,no,1
474,2025-04-13 09:45:00,94023614-4,51192824-9,1,si,no,1
475,2025-04-15 10:15:00,73177104-4,37899207-9,1,si,no,0
476,2025-04-02 11:15:00,95208514-3,37899207-9,1,si,no,0
477,2025-04-17 17:30:00,95208514-3,21784166-4,1,si,no,0
478,2025-04-11 16:00:00,73177104-4,78812540-6,1,no,no,0
479,2025-04-16 12:15:00,57378727-6,83332889-3,2,no,no,0
480,2025-04-11 16:45:00,94023614-4,30387339-7,1,si,no,0
481,2025-04-04 17:30:00,94023614-4,30387339-7,1,si,no,0
482,2025-04-09 15:00:00,86209409-0,75524136-0,2,no,no,0
483,2025-04-28 12:30:00,86209409-0,83332889-3,2,no,no,1
484,2025-04-26 17:15:00,22767738-4,21784166-4,2,no,no,1
485,2025-04-19 13:30:00,73177104-4,83332889-3,1,si,no,0
486,2025-04-08 18:15:00,94023614-4,78812540-6,2,no,no,1
487,2025-05-01 11:45:00,95208514-3,37899207-9,1,si,no,1
488,2025-04-09 14:45:00,95208514-3,21784166-4,2,no,no,1
489,2025-04-20 15:30:00,86209409-0,78812540-6,1,no,no,0
490,2025-04-06 17:00:00,73177104-4,83332889-3,1,si,no,1
491,2025-04-04 12:30:00,57378727-6,51192824-9,1,no,no,1
492,2025-04-26 15:45:00,86209409-0,83332889-3,1,si,no,1
493,2025-04-02 14:00:00,22767738-4,21784166-4,1,no,no,0
494,2025-04-15 14:00:00,57378727-6,21784166-4,1,no,no,0
495,2025-04-23 14:45:00,73177104-4,30387339-7,1,no,no,0
496,2025-04-29 08:15:00,86209409-0,75524136-0,1,no,no,1
497,2025-04-24 18:00:00,95208514-3,75524136-0,1,si,no,1
498,2025-04-08 09:45:00,22767738-4,51192824-9,1,si,no,1
499,2025-04-25 18:15:00,86209409-0,75524136-0,2,no,no,1
500,2025-04-16 11:45:00,22767738-4,83332889-3,2,no,no,1
501,2025-04-29 11:45:00,57378727-6,78812540-6,2,no,no,0
502,2025-04-27 10:15:00,22767738-4,51192824-9,1,si,no,0
503,2025-04-04 11:00:00,95208514-3,16394885-1,1,si,no,1
504,2025-04-18 11:00:00,73177104-4,75524136-0,2,no,no,0
505,2025-05-01 14:15:00,94023614-4,51192824-9,1,no,no,1
506,2025-04-29 10:30:00,22767738-4,37899207-9,1,si,no,0
507,2025-04-24 17:15:00,86209409-0,51192824-9,1,si,no,1
508,2025-04-16 16:45:00,86209409-0,83332889-3,2,no,no,1
509,2025-04-26 15:15:00,94023614-4,83332889-3,1,no,no,0
510,2025-04-08 14:45:00,22767738-4,21784166-4,1,si,no,1
511,2025-04-05 12:30:00,95208514-3,83332889-3,2,no,no,0
512,2025-04-27 15:30:00,95208514-3,30387339-7,2,no,no,0
513,2025-04-07 17:15:00,86209409-0,51192824-9,2,no,no,0
514,2025-04-30 15:30:00,73177104-4,75524136-0,1,no,no,1
515,2025-04-12 13:00:00,22767738-4,37899207-9,1,no,no,0
516,2025-04-29 09:30:00,94023614-4,75524136-0,1,no,no,0
517,2025-04-14 11:15:00,95208514-3,30387339-7,2,no,no,2
518,2025-04-30 08:45:00,86209409-0,30387339-7,1,si,no,1
519,2025-04-16 10:45:00,86209409-0,51192824-9,2,no,no,0
520,2025-04-03 09:00:00,73177104-4,21784166-4,1,si,no,1
521,2025-04-05 11:15:00,22767738-4,83332889-3,1,no,no,1
522,2025-04-26 12:30:00,57378727-6,51192824-9,2,no,no,1
523,2025-04-04 09:45:00,22767738-4,75524136-0,1,si,no,1
524,2025-04-07 17:30:00,73177104-4,51192824-9,1,no,no,0
525,2025-04-15 08:30:00,95208514-3,16394885-1,2,no,no,0
526,2025-04-07 08:15:00,73177104-4,75524136-0,2,no,no,2
527,2025-04-15 16:45:00,86209409-0,30387339-7,1,no,no,1
528,2025-04-28 18:45:00,86209409-0,78812540-6,2,no,no,1
529,2025-04-13 09:15:00,73177104-4,16394885-1,1,si,no,0
530,2025-04-05 11:30:00,95208514-3,75524136-0,1,si,no,1
531,2025-04-04 11:30:00,22767738-4,78812540-6,2,no,no,1
532,2025-04-26 09:45:00,86209409-0,16394885-1,1,si,no,0
533,2025-04-19 16:30:00,86209409-0,51192824-9,2,no,no,1
534,2025-04-13 16:45:00,95208514-3,37899207-9,1,si,no,0
535,2025-04-04 14:15:00,95208514-3,16394885-1,1,si,no,1
536,2025-04-21 10:00:00,95208514-3,16394885-1,1,si,no,1
537,2025-04-16 15:00:00,95208514-3,16394885-1,1,no,no,0
538,2025-04-18 11:00:00,73177104-4,83332889-3,2,no,no,0
539,2025-04-04 14:00:00,86209409-0,51192824-9,2,no,no,1
540,2025-04-23 15:30:00,73177104-4,16394885-1,1,no,no,1
541,2025-04-27 15:30:00,86209409-0,30387339-7,1,no,no,1
542,2025-04-26 17:15:00,73177104-4,21784166-4,2,no,no,1
543,2025-04-21 12:15:00,86209409-0,30387339-7,1,si,no,1
544,2025-04-13 15:45:00,57378727-6,78812540-6,1,si,no,0
545,2025-04-08 14:15:00,95208514-3,51192824-9,2,no,no,0
546,2025-04-04 10:45:00,95208514-3,75524136-0,1,no,no,0
547,2025-04-28 09:30:00,57378727-6,30387339-7,2,no,no,1
548,2025-04-30 10:15:00,73177104-4,83332889-3,2,no,no,1
549,2025-04-18 09:00:00,95208514-3,51192824-9,1,si,no,1
550,2025-04-19 18:00:00,57378727-6,78812540-6,1,si,no,1
551,2025-04-13 09:00:00,95208514-3,75524136-0,1,no,no,0
552,2025-04-15 17:45:00,94023614-4,78812540-6,1,si,no,1
553,2025-04-06 08:00:00,22767738-4,30387339-7,1,no,no,0
554,2025-04-10 16:45:00,73177104-4,51192824-9,1,no,no,1
555,2025-04-29 13:15:00,95208514-3,51192824-9,2,no,no,0
556,2025-04-17 15:15:00,95208514-3,75524136-0,1,si,no,1
557,2025-04-22 12:15:00,94023614-4,30387339-7,1,no,no,0
558,2025-04-09 15:45:00,73177104-4,75524136-0,2,no,no,0
559,2025-04-14 16:45:00,94023614-4,16394885-1,1,si,no,1
560,2025-04-24 10:15:00,22767738-4,21784166-4,1,no,no,1
561,2025-04-04 09:45:00,57378727-6,37899207-9,1,si,no,0
562,2025-04-25 14:00:00,22767738-4,16394885-1,1,si,no,0
563,2025-05-01 13:30:00,94023614-4,16394885-1,1,no,no,0
564,2025-05-01 13:15:00,57378727-6,83332889-3,1,si,no,1
565,2025-04-05 18:00:00,94023614-4,78812540-6,1,si,no,0
566,2025-04-13 09:15:00,22767738-4,51192824-9,2,no,no,1
567,2025-04-28 09:45:00,57378727-6,75524136-0,2,no,no,0
568,2025-04-04 16:00:00,94023614-4,37899207-9,2,no,no,0
569,2025-04-07 14:45:00,57378727-6,37899207-9,1,si,no,2
570,2025-04-10 15:15:00,86209409-0,78812540-6,2,no,no,1
571,2025-04-09 11:00:00,73177104-4,30387339-7,1,si,no,0
572,2025-05-01 14:30:00,94023614-4,51192824-9,1,si,no,1
573,2025-04-16 09:45:00,95208514-3,51192824-9,2,no,no,0
574,2025-04-04 14:15:00,86209409-0,83332889-3,2,no,no,0
575,2025-04-16 15:30:00,73177104-4,83332889-3,2,no,no,1
576,2025-04-04 14:45:00,86209409-0,51192824-9,1,no,no,1
577,2025-04-17 12:45:00,73177104-4,21784166-4,2,no,no,1
578,2025-04-22 15:30:00,57378727-6,78812540-6,1,no,no,2
579,2025-04-09 11:00:00,86209409-0,30387339-7,1,si,no,0
580,2025-04-04 18:00:00,22767738-4,37899207-9,1,no,no,0
581,2025-04-27 18:30:00,86209409-0,37899207-9,1,no,no,0
582,2025-04-09 08:45:00,73177104-4,16394885-1,1,no,no,1
583,2025-04-13 15:15:00,94023614-4,75524136-0,1,no,no,1
584,2025-04-19 09:00:00,73177104-4,21784166-4,1,si,no,1
585,2025-04-29 13:30:00,73177104-4,37899207-9,1,no,no,0
586,2025-04-19 15:00:00,73177104-4,51192824-9,1,no,no,1
587,2025-04-11 12:45:00,22767738-4,30387339-7,1,no,no,0
588,2025-04-23 17:45:00,86209409-0,21784166-4,2,no,no,1
589,2025-04-25 16:00:00,86209409-0,37899207-9,1,no,no,1
590,2025-04-10 17:45:00,86209409-0,83332889-3,1,si,no,0
591,2025-04-14 15:30:00,73177104-4,78812540-6,2,no,no,0
592,2025-04-11 12:45:00,86209409-0,78812540-6,1,si,no,0
593,2025-04-23 11:45:00,57378727-6,16394885-1,2,no,no,1
594,2025-04-06 18:15:00,94023614-4,21784166-4,1,no,no,0
595,2025-04-13 12:00:00,94023614-4,83332889-3,1,no,no,0
596,2025-04-20 08:00:00,57378727-6,30387339-7,1,si,no,1
597,2025-04-15 18:00:00,57378727-6,21784166-4,1,si,no,2
598,2025-04-15 16:45:00,73177104-4,21784166-4,1,si,no,1
599,2025-04-06 08:00:00,22767738-4,83332889-3,1,si,no,1
600,2025-04-05 08:45:00,57378727-6,78812540-6,1,si,no,0
601,2025-04-08 17:15:00,94023614-4,78812540-6,1,no,no,1
602,2025-04-28 10:15:00,22767738-4,37899207-9,2,no,no,1
603,2025-04-26 15:00:00,73177104-4,51192824-9,2,no,no,0
604,2025-04-20 12:00:00,95208514-3,75524136-0,2,no,no,1
605,2025-04-26 10:15:00,86209409-0,21784166-4,2,no,no,0
606,2025-04-23 14:15:00,73177104-4,75524136-0,1,si,no,0
607,2025-04-23 12:15:00,95208514-3,75524136-0,1,no,no,1
608,2025-04-06 12:45:00,73177104-4,16394885-1,2,no,no,0
609,2025-04-21 10:30:00,94023614-4,51192824-9,1,si,no,1
610,2025-04-27 10:00:00,73177104-4,37899207-9,1,si,no,1
611,2025-04-24 15:45:00,22767738-4,75524136-0,1,no,no,2
612,2025-04-20 11:15:00,22767738-4,51192824-9,2,no,no,1
613,2025-04-11 09:30:00,57378727-6,83332889-3,2,no,no,0
614,2025-04-11 16:30:00,95208514-3,78812540-6,1,no,no,1
615,2025-04-19 10:45:00,57378727-6,37899207-9,1,no,no,1
616,2025-04-13 10:15:00,95208514-3,75524136-0,1,si,no,0
617,2025-04-05 17:45:00,86209409-0,30387339-7,1,no,no,1
618,2025-04-23 11:30:00,73177104-4,21784166-4,1,si,no,2
619,2025-04-23 15:00:00,95208514-3,16394885-1,1,no,no,0
620,2025-04-26 15:30:00,57378727-6,75524136-0,1,no,no,0
621,2025-04-14 15:00:00,73177104-4,37899207-9,1,si,no,1
622,2025-04-30 13:45:00,86209409-0,75524136-0,1,si,no,0
623,2025-04-27 17:45:00,57378727-6,51192824-9,2,no,no,0
624,2025-04-15 13:45:00,95208514-3,21784166-4,1,no,no,0
625,2025-04-30 11:30:00,73177104-4,16394885-1,2,no,no,0
626,2025-04-17 11:00:00,22767738-4,16394885-1,1,no,no,1
627,2025-04-07 18:45:00,95208514-3,78812540-6,1,no,no,0
628,2025-04-28 08:45:00,95208514-3,16394885-1,2,no,no,0
629,2025-04-22 14:15:00,94023614-4,37899207-9,1,no,no,0
630,2025-04-11 11:15:00,94023614-4,30387339-7,2,no,no,0
631,2025-04-28 09:30:00,86209409-0,78812540-6,1,si,no,1
632,2025-04-24 10:15:00,95208514-3,37899207-9,1,si,no,1
633,2025-04-15 14:30:00,57378727-6,78812540-6,1,si,no,1
634,2025-04-03 15:00:00,86209409-0,78812540-6,2,no,no,0
635,2025-04-22 18:00:00,22767738-4,21784166-4,1,no,no,2
636,2025-04-16 13:00:00,94023614-4,21784166-4,2,no,no,2
637,2025-04-20 18:15:00,22767738-4,21784166-4,1,si,no,0
638,2025-04-06 10:45:00,94023614-4,21784166-4,1,si,no,0
639,2025-04-24 13:15:00,95208514-3,16394885-1,1,no,no,1
640,2025-04-15 11:15:00,22767738-4,51192824-9,1,si,no,1
641,2025-04-08 18:45:00,94023614-4,51192824-9,1,no,no,1
642,2025-04-21 16:00:00,73177104-4,16394885-1,1,si,no,0
643,2025-04-20 12:45:00,94023614-4,83332889-3,1,si,no,0
644,2025-04-23 11:30:00,57378727-6,51192824-9,1,si,no,1
645,2025-04-08 15:15:00,86209409-0,78812540-6,2,no,no,0
646,2025-04-27 12:15:00,73177104-4,78812540-6,1,no,no,2
647,2025-04-08 12:30:00,86209409-0,83332889-3,1,no,no,1
648,2025-04-15 11:30:00,95208514-3,75524136-0,2,no,no,0
649,2025-04-19 16:30:00,95208514-3,83332889-3,1,no,no,0
650,2025-04-16 13:00:00,86209409-0,83332889-3,1,si,no,1
651,2025-04-21 12:30:00,86209409-0,16394885-1,1,no,no,1
652,2025-04-10 16:15:00,73177104-4,37899207-9,1,si,no,1
653,2025-04-14 09:30:00,57378727-6,51192824-9,1,si,no,1
654,2025-04-30 12:30:00,73177104-4,37899207-9,1,no,no,1
655,2025-04-25 14:45:00,22767738-4,83332889-3,1,si,no,0
656,2025-04-09 18:15:00,73177104-4,51192824-9,2,no,no,1
657,2025-04-05 08:30:00,22767738-4,51192824-9,2,no,no,0
658,2025-04-10 16:30:00,95208514-3,75524136-0,1,no,no,2
659,2025-04-20 18:15:00,22767738-4,16394885-1,1,si,no,0
660,2025-04-20 09:15:00,22767738-4,78812540-6,1,si,no,0
661,2025-04-05 11:15:00,86209409-0,78812540-6,1,si,no,1
662,2025-04-10 15:45:00,95208514-3,30387339-7,1,no,no,1
663,2025-04-14 16:00:00,95208514-3,30387339-7,1,no,no,1
664,2025-04-25 18:30:00,73177104-4,37899207-9,2,no,no,0
665,2025-04-26 13:30:00,95208514-3,51192824-9,1,si,no,0
666,2025-04-25 18:45:00,95208514-3,37899207-9,1,si,no,0
667,2025-04-24 08:30:00,73177104-4,78812540-6,1,no,no,1
668,2025-04-17 10:00:00,57378727-6,21784166-4,2,no,no,0
669,2025-04-25 17:30:00,94023614-4,30387339-7,2,no,no,1
670,2025-04-30 17:45:00,94023614-4,16394885-1,2,no,no,1
671,2025-05-01 09:45:00,95208514-3,75524136-0,1,no,no,0
672,2025-04-25 12:15:00,22767738-4,83332889-3,1,no,no,1
673,2025-04-30 13:45:00,95208514-3,21784166-4,1,si,no,1
674,2025-04-08 12:45:00,57378727-6,83332889-3,1,no,no,1
675,2025-04-07 16:00:00,57378727-6,83332889-3,1,si,no,0
676,2025-04-25 18:00:00,94023614-4,75524136-0,2,no,no,1
677,2025-04-05 14:15:00,86209409-0,21784166-4,1,no,no,0
678,2025-04-14 10:30:00,95208514-3,16394885-1,2,no,no,0
679,2025-04-03 10:45:00,86209409-0,30387339-7,1,si,no,0
680,2025-04-18 16:30:00,22767738-4,78812540-6,2,no,no,1
681,2025-04-02 18:00:00,94023614-4,83332889-3,2,no,no,0
682,2025-04-03 15:30:00,22767738-4,37899207-9,2,no,no,2
683,2025-04-21 15:00:00,73177104-4,30387339-7,2,no,no,0
684,2025-04-09 09:00:00,57378727-6,83332889-3,1,si,no,0
685,2025-04-26 10:30:00,86209409-0,37899207-9,1,si,no,2
686,2025-04-28 13:00:00,22767738-4,75524136-0,1,no,no,0
687,2025-05-01 14:00:00,86209409-0,30387339-7,1,si,no,1
688,2025-04-22 13:30:00,95208514-3,16394885-1,1,si,no,1
689,2025-04-16 15:00:00,22767738-4,37899207-9,1,si,no,1
690,2025-04-26 15:00:00,57378727-6,78812540-6,1,no,no,0
691,2025-04-27 14:30:00,57378727-6,21784166-4,2,no,no,1
692,2025-04-21 11:15:00,73177104-4,37899207-9,1,si,no,2
693,2025-04-12 11:45:00,73177104-4,51192824-9,1,si,no,0
694,2025-04-17 18:30:00,57378727-6,30387339-7,2,no,no,1
695,2025-04-02 09:45:00,22767738-4,83332889-3,1,no,no,1
696,2025-04-28 16:30:00,22767738-4,16394885-1,1,no,no,0
697,2025-04-14 15:45:00,95208514-3,30387339-7,1,no,no,0
698,2025-04-03 18:00:00,22767738-4,75524136-0,1,no,no,0
699,2025-05-01 08:45:00,73177104-4,30387339-7,2,no,no,1
700,2025-04-06 14:15:00,57378727-6,30387339-7,2,no,no,2
701,2025-04-22 11:00:00,95208514-3,37899207-9,1,si,no,0
702,2025-04-15 13:45:00,86209409-0,30387339-7,1,si,no,1
703,2025-04-04 12:45:00,94023614-4,78812540-6,1,si,no,1
704,2025-04-27 14:15:00,57378727-6,37899207-9,2,no,no,0
705,2025-04-02 11:30:00,94023614-4,21784166-4,1,no,no,0
706,2025-04-05 17:00:00,22767738-4,16394885-1,2,no,no,1
707,2025-04-26 10:30:00,22767738-4,21784166-4,1,si,no,0
708,2025-04-16 15:45:00,57378727-6,83332889-3,1,no,no,0
709,2025-04-14 18:45:00,57378727-6,75524136-0,2,no,no,0
710,2025-04-22 09:30:00,95208514-3,78812540-6,1,no,no,0
711,2025-04-05 11:00:00,73177104-4,51192824-9,1,si,no,1
712,2025-04-30 12:45:00,86209409-0,51192824-9,1,si,no,1
713,2025-04-22 18:00:00,94023614-4,51192824-9,1,no,no,0
714,2025-04-23 15:00:00,22767738-4,16394885-1,1,no,no,0
715,2025-04-14 12:00:00,95208514-3,83332889-3,1,no,no,0
716,2025-04-27 17:45:00,22767738-4,37899207-9,2,no,no,1
717,2025-04-18 14:15:00,95208514-3,30387339-7,1,no,no,0
718,2025-04-20 18:45:00,95208514-3,21784166-4,1,no,no,1
719,2025-04-29 09:15:00,94023614-4,51192824-9,1,si,no,1
720,2025-04-09 14:45:00,22767738-4,78812540-6,1,no,no,0
721,2025-04-29 08:30:00,86209409-0,78812540-6,1,si,no,0
722,2025-04-23 18:30:00,95208514-3,37899207-9,1,no,no,1
723,2025-04-19 15:00:00,94023614-4,75524136-0,2,no,no,1
724,2025-04-04 18:00:00,95208514-3,16394885-1,1,si,no,0
725,2025-04-11 10:45:00,73177104-4,51192824-9,1,si,no,0
726,2025-04-11 15:45:00,57378727-6,37899207-9,1,no,no,0
727,2025-04-26 18:15:00,73177104-4,75524136-0,1,si,no,1
728,2025-04-16 17:00:00,22767738-4,51192824-9,2,no,no,1
729,2025-04-10 16:30:00,22767738-4,51192824-9,1,no,no,0
730,2025-04-03 13:45:00,95208514-3,16394885-1,2,no,no,2
731,2025-04-15 17:45:00,22767738-4,75524136-0,1,si,no,1
732,2025-04-12 16:30:00,95208514-3,78812540-6,1,no,no,0
733,2025-04-29 15:30:00,86209409-0,83332889-3,1,no,no,1
734,2025-04-16 17:00:00,22767738-4,21784166-4,2,no,no,0
735,2025-04-15 17:30:00,22767738-4,83332889-3,1,si,no,1
736,2025-04-09 15:15:00,22767738-4,51192824-9,2,no,no,1
737,2025-04-23 11:15:00,86209409-0,21784166-4,1,si,no,0
738,2025-04-17 10:00:00,86209409-0,75524136-0,1,si,no,0
739,2025-04-11 10:00:00,86209409-0,30387339-7,1,si,no,1
740,2025-04-13 10:15:00,57378727-6,37899207-9,1,si,no,0
741,2025-04-15 10:45:00,95208514-3,30387339-7,1,no,no,0
742,2025-04-18 11:15:00,57378727-6,16394885-1,1,no,no,1
743,2025-04-05 08:45:00,73177104-4,75524136-0,1,si,no,1
744,2025-04-24 12:15:00,95208514-3,30387339-7,1,no,no,0
745,2025-05-01 10:15:00,22767738-4,16394885-1,1,no,no,1
746,2025-04-21 16:30:00,86209409-0,83332889-3,1,no,no,1
747,2025-04-22 16:30:00,73177104-4,75524136-0,1,si,no,0
748,2025-04-27 12:15:00,94023614-4,30387339-7,2,no,no,1
749,2025-04-16 18:30:00,86209409-0,83332889-3,1,no,no,2
750,2025-04-05 08:15:00,94023614-4,21784166-4,1,si,no,0
751,2025-04-04 08:30:00,73177104-4,75524136-0,1,no,no,0
752,2025-04-29 08:30:00,95208514-3,21784166-4,2,no,no,0
753,2025-04-21 14:30:00,22767738-4,75524136-0,1,no,no,2
754,2025-04-07 17:45:00,86209409-0,78812540-6,1,si,no,1
755,2025-04-25 10:30:00,57378727-6,21784166-4,1,no,no,0
756,2025-04-05 08:15:00,95208514-3,16394885-1,1,no,no,1
757,2025-04-12 13:00:00,95208514-3,75524136-0,1,si,no,1
758,2025-05-01 16:30:00,73177104-4,75524136-0,1,si,no,0
759,2025-05-01 11:00:00,86209409-0,16394885-1,1,no,no,0
760,2025-04-23 10:30:00,57378727-6,75524136-0,1,si,no,0
761,2025-04-16 10:15:00,22767738-4,16394885-1,1,no,no,1
762,2025-04-23 13:30:00,73177104-4,83332889-3,1,si,no,0
763,2025-04-09 11:30:00,57378727-6,51192824-9,1,si,no,1
764,2025-04-07 17:45:00,86209409-0,83332889-3,1,no,no,0
765,2025-04-13 10:45:00,95208514-3,78812540-6,1,si,no,1
766,2025-04-08 17:45:00,94023614-4,75524136-0,2,no,no,1
767,2025-04-10 10:45:00,57378727-6,37899207-9,1,si,no,1
768,2025-04-03 14:30:00,22767738-4,51192824-9,1,si,no,1
769,2025-04-06 13:00:00,57378727-6,75524136-0,1,no,no,2
770,2025-04-05 18:45:00,94023614-4,75524136-0,1,no,no,1
771,2025-04-12 10:00:00,95208514-3,30387339-7,1,no,no,1
772,2025-04-05 16:45:00,86209409-0,21784166-4,2,no,no,1
773,2025-04-25 11:00:00,86209409-0,51192824-9,2,no,no,1
774,2025-04-18 15:00:00,73177104-4,75524136-0,2,no,no,1
775,2025-04-16 18:00:00,57378727-6,83332889-3,1,si,no,1
776,2025-04-16 18:45:00,86209409-0,21784166-4,2,no,no,0
777,2025-04-02 12:30:00,57378727-6,16394885-1,2,no,no,0
778,2025-04-16 15:30:00,57378727-6,30387339-7,1,si,no,1
779,2025-04-28 18:30:00,86209409-0,16394885-1,1,si,no,0
780,2025-04-03 08:30:00,57378727-6,21784166-4,1,no,no,0
781,2025-04-05 15:15:00,94023614-4,78812540-6,1,si,no,2
782,2025-04-09 11:15:00,95208514-3,37899207-9,1,si,no,0
783,2025-04-27 12:30:00,95208514-3,75524136-0,1,si,no,2
784,2025-04-24 15:45:00,94023614-4,37899207-9,1,si,no,0
785,2025-04-12 17:45:00,95208514-3,21784166-4,1,si,no,0
786,2025-04-24 17:00:00,86209409-0,83332889-3,1,no,no,0
787,2025-04-06 13:15:00,73177104-4,16394885-1,1,no,no,0
788,2025-04-25 13:30:00,94023614-4,75524136-0,2,no,no,0
789,2025-04-07 13:15:00,73177104-4,21784166-4,2,no,no,1
790,2025-04-21 08:45:00,57378727-6,37899207-9,1,si,no,1
791,2025-04-22 11:45:00,86209409-0,78812540-6,1,si,no,1
