id_hora,rut_paciente,estado,id_contacto,id_procedimiento,apoyo
1716,11592484-9,0,3559,5,No
3497,84295710-6,0,2618,7,94023614-4
2300,99921909-4,0,1691,2,No
2700,61617949-1,3,2019,16,73177104-4
3260,74402817-6,3,2676,6,22767738-4
2305,92670172-1,0,35,15,95208514-3
1861,65999494-0,4,2407,1,No
104,87722745-4,0,2207,13,86209409-0
3635,37640277-4,0,2702,15,94023614-4
881,33791677-0,3,2792,1,No
1498,15347792-3,1,767,10,94023614-4
1045,15074844-0,1,403,8,73177104-4
2905,44722314-7,1,2067,5,No
3162,98275857-9,3,3329,10,22767738-4
74,98967597-1,3,2254,5,No
2532,67552699-5,4,3629,11,No
2751,59604556-2,3,3090,7,86209409-0
3020,30263166-2,1,2930,14,57378727-6
589,30263166-2,0,2945,14,No
1052,60593511-0,0,2839,4,No
371,12031991-9,3,3263,5,22767738-4
3049,51263568-1,1,2573,16,No
708,87751822-9,0,2992,3,95208514-3
2681,79018541-2,3,1232,5,73177104-4
2294,95838628-5,0,3311,15,No
1921,97926155-6,0,3344,1,No
1218,81164868-4,3,1165,2,No
1693,32818392-4,0,3088,16,22767738-4
776,11981843-5,3,1605,7,No
3258,74803113-9,4,3589,2,86209409-0
570,93827792-4,4,946,12,94023614-4
2555,32818392-4,0,43,6,No
483,46930558-3,4,3617,13,No
525,76332098-2,0,1736,3,95208514-3
2138,60593511-0,0,3248,8,No
2871,75006543-8,3,1059,6,86209409-0
1899,32043482-6,1,3535,1,No
1528,81778485-8,0,2446,9,No
1856,58074747-6,0,2789,10,No
73,21774192-3,0,2523,7,22767738-4
1749,44722314-7,4,174,16,No
2728,31950796-6,3,604,2,No
2693,93827792-4,1,2503,3,86209409-0
918,63952204-2,1,804,15,No
2257,15869307-3,0,108,15,86209409-0
3303,48322668-8,3,2267,8,No
1023,15074844-0,0,3493,12,22767738-4
459,57891601-9,3,197,5,86209409-0
1666,63708168-9,1,101,8,73177104-4
2822,75563674-2,3,1855,3,No
3299,41515034-6,1,2305,4,57378727-6
3073,75006543-8,4,1830,3,73177104-4
3304,45623694-9,0,3271,8,95208514-3
2888,37035246-9,4,2447,3,22767738-4
789,93738834-2,3,2756,14,No
1134,48322668-8,4,301,14,No
477,17973044-7,0,2568,9,73177104-4
3381,55322795-0,1,84,9,No
1341,38324156-4,0,2091,2,No
1628,66264861-2,0,2073,2,57378727-6
3519,45152877-6,3,563,10,57378727-6
3274,94761985-0,1,22,3,No
1122,78310737-4,1,2670,8,No
257,45623694-9,3,920,4,No
1317,66264861-2,0,2630,14,94023614-4
2977,65660643-5,1,1760,1,No
1442,49197992-8,3,676,9,22767738-4
224,77724461-4,0,2696,9,57378727-6
2795,65012894-9,1,180,1,No
651,63958627-0,0,1042,13,73177104-4
446,65310865-3,0,2588,5,No
3641,37035246-9,0,3563,11,No
3087,70812597-6,1,249,9,No
100,30716561-0,1,289,8,73177104-4
1937,27470077-6,1,2334,4,94023614-4
3442,21774192-3,4,955,11,95208514-3
2273,48322668-8,3,3246,6,95208514-3
530,78785402-2,3,34,12,57378727-6
875,65310865-3,1,2028,7,86209409-0
415,45056798-6,4,755,16,95208514-3
1711,14540200-5,3,1502,15,No
2225,64355233-5,1,282,3,No
3472,24554256-3,3,2113,9,86209409-0
3532,69482795-6,0,2828,10,73177104-4
3191,65310865-3,1,1668,15,86209409-0
2911,23572980-4,0,2408,7,95208514-3
3083,33469812-2,3,936,7,94023614-4
3236,74803113-9,1,2895,16,No
2494,45475720-7,1,1362,8,No
2063,78310737-4,4,512,10,94023614-4
2592,37640277-4,3,2163,10,No
1868,80062558-9,1,2003,5,94023614-4
2856,48322668-8,4,2468,7,No
2397,48411300-7,4,2605,2,95208514-3
1412,89066256-8,3,89,5,95208514-3
118,93827792-4,4,3489,4,57378727-6
3123,98275857-9,3,2643,8,No
3004,65660643-5,3,2354,1,No
835,64355233-5,4,1630,1,No
3361,14875579-3,4,3504,9,No
865,44722314-7,0,1309,7,22767738-4
143,53039267-4,3,3214,7,No
642,16251209-1,3,21,6,No
1452,87751822-9,0,2931,11,No
1238,48863238-8,4,1662,2,95208514-3
2474,46930558-3,1,617,1,No
75,61864673-3,0,2728,5,No
2401,81164868-4,0,3561,5,No
1994,37640277-4,3,2445,11,No
2245,32601187-2,3,1004,11,No
3526,97372190-1,1,3176,12,No
169,27075358-5,4,1954,5,No
3591,17973044-7,1,2347,1,No
2315,70812597-6,4,407,11,94023614-4
839,80061523-7,0,1211,15,57378727-6
2024,45846060-8,1,1522,9,No
1180,12429516-4,4,1921,6,86209409-0
595,89765444-6,0,1927,15,No
63,79159576-1,1,2239,6,No
3249,12031991-9,1,2686,11,86209409-0
185,85033698-2,3,545,12,No
1699,24554256-3,1,2435,4,86209409-0
2656,45846060-8,4,740,3,73177104-4
1537,70414825-8,0,3120,2,No
799,81164868-4,4,3533,7,94023614-4
3534,46930558-3,3,430,7,No
122,14875579-3,4,1670,2,73177104-4
1491,94152364-3,4,175,3,94023614-4
1748,12031991-9,1,2827,11,95208514-3
908,21398093-5,1,299,15,73177104-4
2345,45955017-8,4,1381,3,No
1245,90942860-9,4,2958,1,No
1541,84638972-5,4,483,2,86209409-0
1843,66747669-9,3,3305,7,73177104-4
2158,29962868-0,0,314,7,No
65,19557494-0,4,1268,9,No
2503,33791677-0,1,763,16,86209409-0
1680,38196101-9,1,1284,2,No
2872,68040732-2,3,3558,8,No
2802,40388373-6,0,1237,7,22767738-4
3013,90160627-1,4,321,8,94023614-4
1223,95431346-9,1,1781,4,No
1093,91096368-2,0,1585,5,95208514-3
1314,49190437-8,4,3412,4,57378727-6
1564,45475720-7,0,1117,13,No
1331,87751822-9,4,1136,7,No
2129,16226259-9,3,595,14,No
2110,15347792-3,0,1037,6,94023614-4
3267,50066254-1,1,1606,2,No
1485,90788070-1,4,726,6,86209409-0
2155,37640277-4,4,3107,11,73177104-4
2465,28841318-9,0,1829,3,73177104-4
578,65310865-3,1,2297,13,No
69,59765653-7,3,3060,11,No
1845,36428633-7,1,721,8,No
2022,43024906-8,1,1833,2,No
2298,72795772-4,1,2764,14,No
1071,21398093-5,3,1299,13,No
165,99352036-1,3,930,3,95208514-3
1434,94361312-4,1,2085,8,22767738-4
1332,49873347-8,3,3591,13,57378727-6
3567,30263166-2,0,3122,4,73177104-4
1287,20940665-3,1,3317,4,73177104-4
3247,59644030-9,1,958,2,95208514-3
148,98275857-9,3,81,1,No
2847,53337367-3,3,2143,9,No
172,14540200-5,1,998,3,No
2117,78310737-4,3,1461,1,No
3294,26529183-7,4,1312,10,No
99,49190437-8,0,981,13,95208514-3
1570,83733104-2,3,3651,7,No
2351,77121423-7,3,1826,6,86209409-0
962,92670172-1,4,1463,15,No
741,82205587-1,1,3013,1,No
2139,67552699-5,3,747,9,94023614-4
33,28592060-1,3,2591,3,No
933,68040732-2,1,1816,16,No
468,48863238-8,0,2199,12,No
1842,49873347-8,4,1850,15,94023614-4
1435,50692374-0,0,3423,8,95208514-3
603,15869307-3,0,1801,16,95208514-3
1032,78943450-5,3,3675,13,No
2698,45056798-6,4,2988,3,86209409-0
1829,90206203-1,4,564,11,No
2426,11852079-8,1,1657,1,No
1058,46930558-3,3,3202,12,22767738-4
2457,21509837-2,3,3167,10,57378727-6
2196,55790193-3,3,2030,1,No
461,36428633-7,4,2475,16,73177104-4
1652,62614900-0,0,61,10,No
3050,56565081-1,4,3046,2,No
2662,55539940-3,4,1727,4,No
375,86332222-2,1,2234,16,57378727-6
1869,95010809-6,4,2139,6,No
1306,65660643-5,1,2219,11,94023614-4
2810,37602034-5,3,1851,1,No
1239,23572980-4,3,1188,13,86209409-0
1946,32090021-3,4,3250,9,No
1527,13087595-1,1,1480,9,No
660,65012894-9,0,2531,7,No
3600,44722314-7,3,2320,7,No
1351,46930558-3,4,3232,7,73177104-4
3654,77724461-4,3,2008,3,No
1959,94152364-3,4,533,10,No
3238,63958627-0,0,1226,6,No
2323,58501550-1,3,393,15,22767738-4
177,15074844-0,4,1861,14,No
1243,40521119-8,1,1595,13,57378727-6
1691,29519188-7,4,1043,13,No
3528,75833080-6,3,577,4,No
1928,15347792-3,0,2820,12,57378727-6
1160,45955017-8,4,132,16,57378727-6
2272,50396459-7,1,222,12,94023614-4
2000,81768570-2,4,1256,3,22767738-4
2944,28841318-9,1,303,9,No
3606,95838628-5,4,566,15,86209409-0
810,44920115-1,1,2610,16,57378727-6
884,25422399-6,0,2169,5,No
2002,56565081-1,0,97,2,57378727-6
1523,21509837-2,3,1285,13,57378727-6
1352,63952204-2,0,2428,13,No
1663,23788335-3,0,1706,6,57378727-6
1090,37926941-4,4,141,13,94023614-4
2864,69482795-6,4,3307,5,No
808,65484630-3,4,3396,12,No
2629,65484630-3,0,991,13,No
2649,80062558-9,4,2409,8,No
2645,32340622-6,3,2677,2,86209409-0
618,35405564-1,1,441,6,22767738-4
1177,84638972-5,1,1244,11,95208514-3
1259,90889318-2,4,558,8,73177104-4
385,78310737-4,0,708,2,94023614-4
837,82205587-1,0,82,14,86209409-0
2221,75006543-8,1,469,10,No
1586,53407302-6,1,3470,14,No
1967,89066256-8,3,1190,16,94023614-4
2651,70812597-6,1,2443,3,94023614-4
161,51992140-2,0,1465,14,95208514-3
2014,74803113-9,4,2864,16,22767738-4
3307,51263568-1,1,66,16,No
1441,13087595-1,1,1201,11,No
1294,15074844-0,1,270,5,73177104-4
2282,28592060-1,3,200,9,No
2088,27470077-6,1,3281,6,57378727-6
1977,80061523-7,1,1590,16,No
2464,21398093-5,3,3108,3,95208514-3
2269,63708168-9,4,2954,14,No
737,90438698-1,4,3580,15,73177104-4
1301,59765653-7,0,1267,12,No
1395,45623694-9,4,2471,15,73177104-4
344,30263166-2,0,2707,8,57378727-6
1096,20953102-0,1,3450,6,No
2541,10615206-0,0,2453,14,94023614-4
92,12457845-7,4,1259,9,95208514-3
432,96253618-2,3,3070,14,No
1153,44722314-7,0,3448,15,No
3244,16226259-9,1,3656,4,No
2055,59765653-7,4,2541,16,No
3338,67260949-6,0,111,16,No
2723,89066256-8,0,53,14,73177104-4
1251,40884415-9,1,1278,10,No
1703,95431346-9,4,644,14,No
2004,20114723-0,4,2265,1,No
3629,98041254-1,0,1975,10,No
3671,67552699-5,3,2154,14,No
1416,79018541-2,0,32,12,No
941,27423273-6,0,546,14,No
755,63708168-9,4,1846,4,No
2507,38324156-4,1,527,9,No
1917,52872009-7,0,3660,3,95208514-3
1531,66594934-8,3,475,14,No
3672,33791677-0,3,1501,13,95208514-3
67,51072055-5,0,1750,1,No
1633,74803113-9,3,2129,8,No
102,42856973-7,0,3348,16,No
2922,22769853-9,4,1787,8,22767738-4
283,24554256-3,1,1023,7,No
1744,51263568-1,1,850,11,No
2730,46367453-0,1,2612,5,73177104-4
613,78943450-5,0,1868,12,57378727-6
3483,65660643-5,0,418,10,94023614-4
1241,95595189-5,4,2902,1,No
641,65999494-0,0,2048,4,No
661,78093216-6,3,3319,7,No
1320,61617949-1,4,2200,15,No
2885,55643376-9,0,905,12,No
1999,25811298-1,1,2496,7,No
1968,52872009-7,4,1883,2,No
2613,28841318-9,1,1193,2,No
29,68234030-5,1,1434,9,No
3339,56640243-9,3,2819,9,No
1673,69482795-6,1,557,1,No
1913,45056798-6,3,1374,13,No
1460,46367453-0,1,3670,11,No
1413,15869307-3,3,2785,3,94023614-4
2048,86332222-2,0,1658,1,No
2216,40521119-8,1,3642,16,No
1116,88755903-1,4,2452,10,No
3245,33791677-0,1,1652,6,57378727-6
3173,99550289-1,1,2530,12,No
2713,50692374-0,0,1587,1,No
2753,86190085-8,0,264,8,22767738-4
1609,34310135-9,4,709,10,No
1660,51992140-2,0,537,8,95208514-3
401,63952204-2,0,1050,5,22767738-4
2574,95595189-5,1,1586,14,95208514-3
984,91096368-2,1,276,11,No
3305,63958627-0,3,2399,3,94023614-4
1240,44722314-7,3,1127,2,22767738-4
1059,79159576-1,4,2872,3,No
3595,79018541-2,1,736,5,73177104-4
549,75006543-8,4,1133,7,86209409-0
3343,47192537-4,1,1338,15,94023614-4
763,44722314-7,4,785,4,86209409-0
1689,33469812-2,1,2855,13,No
2334,39145977-2,1,1095,12,22767738-4
2834,78943450-5,3,2990,9,No
1114,51009521-0,1,1941,13,95208514-3
1685,55539940-3,3,1422,12,94023614-4
992,53699466-8,3,456,12,No
3375,98418033-8,4,3073,11,95208514-3
2903,16226259-9,3,1258,4,No
2734,16625683-2,1,1216,15,No
3317,78671018-8,0,3515,15,73177104-4
2760,32601187-2,0,506,10,94023614-4
2454,53039267-4,0,432,11,86209409-0
1602,41515034-6,1,196,6,94023614-4
3165,91766615-6,4,662,7,No
728,32818392-4,1,731,11,94023614-4
2519,64355233-5,1,3017,5,No
209,19557494-0,4,1495,9,No
467,87722745-4,0,2244,13,73177104-4
1193,11592484-9,0,1197,6,No
1426,95838628-5,0,3020,12,No
1423,11458745-0,1,1660,1,No
2887,67384344-0,4,1031,13,86209409-0
1795,99921909-4,0,220,16,94023614-4
2774,90889318-2,1,162,7,22767738-4
1648,25422399-6,4,3218,11,No
2716,30263166-2,1,1222,12,No
384,80062558-9,0,1345,9,No
1887,67260949-6,0,3196,14,57378727-6
2561,49771636-9,0,107,6,22767738-4
1343,50672725-4,0,3254,3,No
2492,96998252-1,4,1172,1,No
1960,67260949-6,1,1234,5,73177104-4
1981,95595189-5,1,1295,11,No
495,15869307-3,3,1995,3,No
2119,46367453-0,3,2052,13,57378727-6
2846,46930558-3,1,1937,5,No
3516,14540200-5,4,386,11,No
3580,45056798-6,0,1241,4,No
3007,32043482-6,4,184,2,86209409-0
2868,95838628-5,0,3399,15,73177104-4
1439,12031991-9,0,1796,8,No
247,45955017-8,3,319,3,No
952,23124705-7,3,2746,8,No
1242,62237414-5,1,2345,13,No
2931,53375085-5,1,1920,4,No
1764,44920115-1,0,2556,6,No
3153,37926941-4,4,1702,7,No
181,56809478-6,1,846,5,No
3503,48411300-7,0,870,16,No
2512,44920115-1,3,3233,6,No
825,95431346-9,0,496,14,No
1400,58719444-0,0,380,5,95208514-3
571,52872009-7,3,2582,13,57378727-6
3650,12031991-9,1,3403,2,No
713,90788070-1,4,1613,10,No
1138,70812597-6,1,2136,2,No
1257,86853828-8,1,1641,10,94023614-4
1394,33791677-0,4,3301,8,No
2498,68316971-1,4,1940,8,86209409-0
1171,70414825-8,0,189,11,No
261,40884415-9,0,3040,5,No
2548,50692374-0,1,139,15,95208514-3
1318,57581646-4,3,1696,16,No
3618,12120279-7,3,42,11,86209409-0
891,69145853-7,4,2431,7,No
3032,30263166-2,1,1229,14,No
200,77724461-4,3,1988,12,57378727-6
1889,98041254-1,4,210,16,No
450,76332098-2,0,944,8,22767738-4
730,81164868-4,1,2186,1,No
2235,55643376-9,0,3543,1,No
1488,95595189-5,4,2378,9,No
2982,25422399-6,1,3583,10,94023614-4
1664,53039267-4,0,1187,13,57378727-6
1553,58501550-1,4,3397,5,22767738-4
3291,23124705-7,4,3148,2,95208514-3
1557,36809677-6,3,2488,3,73177104-4
588,80061523-7,4,2322,3,95208514-3
239,12457845-7,4,1525,3,No
1975,19557494-0,0,3590,2,73177104-4
3543,41710986-9,0,589,16,73177104-4
1384,62903851-4,1,1025,5,No
3597,68234030-5,0,3661,1,No
3441,27470077-6,0,655,12,No
1687,59644030-9,0,1492,16,No
77,10615206-0,4,3029,16,73177104-4
516,40388373-6,4,1665,3,No
1668,82205587-1,1,172,15,No
2419,15347792-3,4,3143,12,86209409-0
364,75006543-8,1,3537,15,No
3454,70414825-8,0,365,12,No
2617,44480804-6,0,897,8,No
2900,42856973-7,3,3613,11,22767738-4
1149,12802093-1,3,3217,13,No
105,45056798-6,3,283,12,No
2149,89066256-8,4,2807,9,No
1922,56809478-6,1,1332,13,No
1592,37035246-9,1,3668,5,No
3536,81778485-8,1,493,11,86209409-0
3108,58719444-0,1,1703,11,No
617,98720208-3,3,3477,6,No
2992,45846060-8,4,3666,3,No
2013,16625683-2,4,3506,1,No
715,62237414-5,1,3601,5,No
2355,87997004-2,3,3574,11,22767738-4
2784,27075358-5,3,2418,10,73177104-4
794,12429516-4,0,433,1,No
3465,45955017-8,1,3082,6,95208514-3
339,55322795-0,3,800,3,57378727-6
1893,99550289-1,4,3101,6,73177104-4
3334,78671018-8,1,668,8,No
917,59604556-2,0,3382,14,86209409-0
1655,64744316-9,0,290,11,73177104-4
893,90889318-2,1,2700,13,73177104-4
1483,98967597-1,4,3346,3,86209409-0
1820,99921909-4,0,120,6,94023614-4
2667,30310762-2,3,2790,14,No
2540,61617949-1,4,3229,4,No
2388,26699972-2,4,3536,12,22767738-4
3139,32090021-3,1,2413,6,No
134,58501550-1,1,1026,2,No
3474,50692374-0,0,1017,13,No
2134,90942860-9,0,2777,14,57378727-6
2360,14875579-3,1,931,11,No
2466,30310762-2,4,3306,10,95208514-3
2791,26699972-2,1,553,8,No
2636,80061523-7,3,1366,8,No
1054,61864673-3,0,2164,5,No
1536,75563674-2,1,1035,7,73177104-4
424,73899711-4,4,1439,1,No
1089,95838628-5,1,2638,7,57378727-6
305,24595395-3,3,459,15,94023614-4
2213,41710986-9,3,2499,12,No
790,81164868-4,4,663,10,86209409-0
1919,59644030-9,3,2664,15,No
443,49261253-8,1,2175,14,57378727-6
3447,35405564-1,3,1303,8,73177104-4
2490,42856973-7,4,2025,15,22767738-4
487,24554256-3,0,3354,13,22767738-4
1886,49261253-8,4,3303,11,No
2757,48263743-9,3,2740,15,57378727-6
1563,68316971-1,4,2669,13,No
619,95595189-5,3,2899,7,No
860,55223444-3,0,254,6,73177104-4
2278,68316971-1,4,3121,6,73177104-4
3321,93738834-2,0,1905,1,No
2731,32601187-2,1,1589,4,22767738-4
218,63708168-9,1,2787,5,No
1943,92670172-1,0,1142,16,No
3419,82205587-1,1,3414,16,No
2362,49873347-8,4,1355,11,22767738-4
411,12457845-7,4,750,13,No
2495,69145853-7,0,1790,8,86209409-0
1743,65310865-3,0,1310,14,86209409-0
1949,99921909-4,4,2583,7,No
517,96253618-2,0,3516,16,No
414,66594934-8,0,428,12,No
2033,58074747-6,4,2159,6,No
870,46367453-0,1,3111,3,86209409-0
574,99550289-1,4,1138,11,No
3079,26699972-2,3,2553,16,No
849,78785402-2,0,237,6,No
1818,37640277-4,0,448,2,86209409-0
987,98720208-3,4,2959,12,No
2855,55643376-9,1,2778,10,No
52,37035246-9,3,2611,5,No
3184,56809478-6,1,1804,7,86209409-0
2578,91096368-2,3,1469,15,No
1637,63708168-9,4,3125,3,57378727-6
1767,21509837-2,1,2065,13,94023614-4
3403,87722745-4,3,1844,2,22767738-4
1651,53375085-5,0,3153,1,No
3575,91766615-6,0,2625,12,No
3396,96998252-1,3,1729,14,86209409-0
346,51009521-0,0,2822,15,No
3215,88755903-1,1,473,11,No
190,75833080-6,4,83,13,22767738-4
3094,80062558-9,1,1882,9,No
3251,27075358-5,1,3091,4,86209409-0
1958,77724461-4,1,901,9,No
3662,23788335-3,4,2983,15,22767738-4
1766,11458745-0,1,816,1,No
3599,78093216-6,0,2711,14,No
1041,59604556-2,1,2786,12,No
1751,49873347-8,0,934,16,86209409-0
55,11981843-5,3,1722,3,94023614-4
1168,45955017-8,3,2193,15,No
3340,95431346-9,0,2168,16,No
1888,91766615-6,1,2904,9,No
2556,70414825-8,0,2506,16,No
786,93827792-4,4,2570,5,22767738-4
2705,86332222-2,0,2057,3,86209409-0
1445,75563674-2,1,1928,6,94023614-4
3386,45955017-8,0,1507,14,86209409-0
438,48411300-7,3,1982,15,94023614-4
1184,13560469-0,1,802,6,73177104-4
2310,44920115-1,0,3641,14,22767738-4
2436,97980836-2,1,2631,1,No
404,23572980-4,4,3444,12,94023614-4
50,68234030-5,1,285,16,95208514-3
3487,84295710-6,3,1456,9,94023614-4
2228,78310737-4,1,1356,5,No
1745,78310737-4,3,2937,7,86209409-0
2046,58074747-6,4,487,5,57378727-6
1794,86190085-8,3,397,4,94023614-4
2828,27075358-5,3,677,11,No
882,86190085-8,4,3635,8,No
452,86190085-8,0,1088,7,No
2891,82205587-1,1,2558,5,No
2702,47192537-4,1,3393,12,57378727-6
1479,53699466-8,3,3579,4,57378727-6
3235,45623694-9,0,7,4,No
989,98418033-8,4,1617,9,No
536,33791677-0,3,3063,5,No
237,38196101-9,4,1621,12,No
1191,11981843-5,1,3490,4,86209409-0
3224,78943450-5,3,1227,9,No
1940,53699466-8,1,1103,15,No
3194,27470077-6,1,2765,2,No
3043,49261253-8,4,1015,11,No
2001,91766615-6,4,1965,12,22767738-4
3205,85188169-7,0,647,15,No
630,27075358-5,4,337,15,No
2879,97372190-1,1,2208,3,73177104-4
1188,84295710-6,1,464,12,95208514-3
515,19557494-0,0,889,15,No
3461,66594934-8,3,1421,12,No
2471,66594934-8,4,2080,15,No
295,57581646-4,3,1302,13,86209409-0
325,49261253-8,4,1313,9,86209409-0
216,79018541-2,0,3603,6,No
3415,55643376-9,3,788,2,86209409-0
2017,32601187-2,3,1429,2,No
3584,26529183-7,3,2115,3,86209409-0
3373,14100953-3,3,899,8,73177104-4
3468,13560469-0,3,1120,15,No
1636,74803113-9,3,51,5,57378727-6
178,40388373-6,4,3139,8,No
2152,99921909-4,4,392,16,No
492,12031991-9,0,3671,11,No
347,49190437-8,3,1488,15,No
2336,36809677-6,4,2738,10,No
706,11981843-5,3,458,8,86209409-0
303,33424109-6,0,1291,8,No
53,41710986-9,4,1443,4,22767738-4
2960,24554256-3,0,1052,2,86209409-0
1707,98275857-9,3,2487,11,No
107,95010809-6,0,3395,16,No
2854,91766615-6,0,896,2,No
3631,42856973-7,0,1358,14,94023614-4
2154,85033698-2,3,2337,1,No
2841,67552699-5,4,842,3,No
1872,45846060-8,3,1163,14,73177104-4
690,16625683-2,0,2388,10,No
3316,78943450-5,0,1878,1,No
251,74402817-6,1,2124,2,No
2923,56565081-1,4,2961,2,No
348,43024906-8,3,2876,11,No
2720,11458745-0,1,2865,9,73177104-4
47,48863238-8,1,1254,3,No
2675,94361312-4,3,1196,8,No
1261,40521119-8,0,3638,5,No
3256,21870177-9,3,3571,1,No
2796,95010809-6,0,618,7,No
1792,59644030-9,0,2167,7,94023614-4
391,53407302-6,1,1533,5,No
1389,97372190-1,3,3466,7,22767738-4
639,20940665-3,4,400,15,No
2105,40388373-6,0,2703,4,No
1362,94152364-3,4,3194,3,86209409-0
3410,75563674-2,0,3189,6,95208514-3
1358,45623694-9,3,2804,13,No
3246,58501550-1,0,26,14,86209409-0
612,37035246-9,0,1049,7,57378727-6
1252,67552699-5,0,1274,3,57378727-6
2671,78803927-1,0,1148,16,No
445,48322668-8,3,3370,10,94023614-4
363,17973044-7,3,3669,6,No
3091,65012894-9,3,861,1,No
455,74803113-9,0,666,11,86209409-0
861,27423273-6,1,825,14,No
2920,78803927-1,1,2350,10,No
648,70026603-3,3,63,4,No
289,76332098-2,3,1808,14,No
1111,94361312-4,1,246,8,No
2010,38196101-9,0,318,4,94023614-4
1600,83733104-2,0,2966,12,57378727-6
2566,92670172-1,4,2420,13,No
502,55223444-3,4,2663,11,94023614-4
31,21870177-9,4,2878,5,94023614-4
751,57581646-4,4,3041,3,No
3024,55223444-3,4,1297,11,No
3117,23572980-4,0,2661,10,No
1310,45955017-8,3,982,9,73177104-4
520,53407302-6,3,1867,15,73177104-4
1008,40884415-9,4,3562,8,No
631,20940665-3,3,1415,15,No
3302,30310762-2,4,247,12,94023614-4
707,23788335-3,0,2875,9,No
1726,60775663-1,0,1398,16,No
1131,34310135-9,3,391,12,86209409-0
2184,93827792-4,4,3053,1,No
274,57891601-9,0,2042,1,No
1581,23572980-4,3,178,2,No
1678,60334032-8,0,1333,3,73177104-4
3428,79018541-2,4,2616,9,No
1883,48263743-9,0,2455,11,73177104-4
2108,33791677-0,1,2204,2,73177104-4
3064,63952204-2,0,3066,2,86209409-0
3176,21870177-9,0,1797,10,No
703,87751822-9,0,2628,12,86209409-0
1021,51009521-0,1,3159,3,No
46,47192537-4,1,1403,16,86209409-0
2657,11852079-8,1,3653,5,No
2714,56565081-1,1,1189,11,73177104-4
101,34310135-9,1,776,1,No
714,48322668-8,1,88,6,57378727-6
235,79159576-1,4,688,7,No
1799,83733104-2,0,770,2,No
1256,48411300-7,3,1857,15,22767738-4
3218,38324156-4,3,3438,10,94023614-4
951,41515034-6,1,3440,10,No
911,49771636-9,4,2716,2,86209409-0
374,86853828-8,0,2236,4,94023614-4
3413,49261253-8,1,2718,15,No
2892,84638972-5,0,439,12,57378727-6
3199,91766615-6,1,3224,3,94023614-4
3558,79159576-1,1,2571,11,No
1556,55322795-0,1,2917,15,No
1288,29519188-7,0,656,12,No
1532,28592060-1,0,3628,5,86209409-0
2849,24441102-3,4,1039,12,No
1733,36809677-6,4,2490,7,22767738-4
2327,43959822-2,0,1361,9,No
1268,32601187-2,1,186,15,57378727-6
2339,49197992-8,1,1836,2,No
1737,75006543-8,3,1575,12,73177104-4
886,90160627-1,0,388,5,22767738-4
1731,16226259-9,1,2393,9,No
831,44480804-6,1,2029,13,No
1729,98041254-1,1,453,1,No
1029,48263743-9,4,436,1,No
1965,78678453-4,0,355,7,22767738-4
481,72795772-4,3,3034,10,No
3382,33469812-2,4,2564,2,57378727-6
3005,94361312-4,3,3505,7,22767738-4
1113,41416859-6,0,751,10,No
377,41710986-9,4,3137,5,57378727-6
3337,69482795-6,4,1207,5,No
1635,98275857-9,3,805,8,No
705,45475720-7,3,637,2,No
145,16226259-9,1,2394,1,No
1809,63952204-2,3,3191,2,95208514-3
2621,78093216-6,3,756,12,95208514-3
3384,69145853-7,1,1870,10,No
2562,15869307-3,1,3437,1,No
2008,38867100-7,1,2103,1,No
2665,98041254-1,0,287,13,No
1155,45623694-9,3,3115,12,57378727-6
1837,61864673-3,1,1215,7,94023614-4
8,37035246-9,3,2326,10,No
3476,57581646-4,1,3575,2,86209409-0
3207,16251209-1,1,3518,1,No
1700,78662663-0,1,3492,11,22767738-4
1908,55322795-0,4,218,4,No
540,68040732-2,1,3080,9,No
3369,33424109-6,4,1506,2,95208514-3
1206,14875579-3,0,1518,10,No
1815,93738834-2,0,2157,14,No
1450,53039267-4,0,3074,1,No
555,48263743-9,3,3442,11,73177104-4
637,86332222-2,0,3408,10,No
3561,66264861-2,0,304,11,No
1133,40884415-9,1,2708,11,No
2608,55322795-0,1,2525,13,No
2612,45846060-8,4,2522,16,No
11,53375085-5,4,294,16,No
3185,16226259-9,0,3352,8,57378727-6
3125,21398093-5,1,1756,12,No
3621,99921909-4,4,151,4,No
2647,22519178-2,1,3569,7,22767738-4
2142,97980836-2,1,996,13,No
2919,50396459-7,1,511,9,94023614-4
2803,45623694-9,0,2967,1,No
722,90438698-1,0,2217,7,No
1596,60334032-8,4,576,15,No
2625,49261253-8,1,3565,3,No
3370,92670172-1,1,3633,9,57378727-6
1558,38867100-7,3,3330,14,95208514-3
71,69482795-6,4,1218,10,86209409-0
2546,48115949-8,4,3235,13,No
2821,44480804-6,4,18,5,94023614-4
1293,99352036-1,3,1047,15,57378727-6
1228,90942860-9,3,2898,10,No
164,21398093-5,1,1482,14,No
383,78662663-0,3,2096,9,73177104-4
3008,56565081-1,1,307,16,No
1374,10615206-0,4,3072,7,86209409-0
3148,68040732-2,4,2070,3,86209409-0
1891,69482795-6,1,271,8,95208514-3
2398,69482795-6,1,1225,8,No
1336,68040732-2,3,1584,10,No
521,36428633-7,1,824,3,73177104-4
2023,86853828-8,4,1466,6,86209409-0
3363,70414825-8,0,696,6,22767738-4
2880,55223444-3,4,2291,13,No
2162,69482795-6,4,3634,12,No
279,90160627-1,3,584,13,No
3266,45056798-6,4,168,11,95208514-3
2825,74803113-9,0,518,4,86209409-0
1267,91096368-2,0,415,1,No
