id,id_hora,fecha_hora,via_conformado,rut_personal
486,3297,2025-05-01 12:00:00,Remoto,78812540-6
487,2046,2025-04-20 18:45:00,Remoto,51192824-9
488,1787,2025-04-19 10:00:00,Presencial,21784166-4
489,2479,2025-04-21 14:30:00,Remoto,30387339-7
490,2101,2025-04-19 08:45:00,Presencial,22767738-4
491,801,2025-05-01 10:45:00,Presencial,73177104-4
492,988,2025-04-09 11:00:00,Presencial,86209409-0
493,3536,2025-04-25 17:30:00,Remoto,16394885-1
494,494,2025-04-29 12:45:00,Presencial,37899207-9
495,458,2025-04-23 16:45:00,Remoto,16394885-1
496,825,2025-04-24 18:15:00,Remoto,95208514-3
497,1658,2025-04-26 14:30:00,Remoto,57378727-6
498,1625,2025-04-21 14:30:00,Remoto,83332889-3
499,1932,2025-04-13 08:45:00,Presencial,37899207-9
500,2099,2025-04-24 12:45:00,Presencial,21784166-4
501,176,2025-04-16 15:15:00,Presencial,21784166-4
502,3564,2025-04-07 09:30:00,Remoto,37899207-9
503,1414,2025-04-18 15:45:00,Remoto,75524136-0
504,2809,2025-04-02 09:00:00,Remoto,75524136-0
505,2100,2025-04-06 17:00:00,Presencial,95208514-3
506,2760,2025-04-16 14:30:00,Presencial,22767738-4
507,1797,2025-04-05 18:15:00,Remoto,51192824-9
508,2981,2025-04-16 10:30:00,Remoto,73177104-4
509,778,2025-04-23 14:15:00,Presencial,21784166-4
510,3588,2025-04-11 17:00:00,Remoto,95208514-3
511,2919,2025-04-03 14:45:00,Remoto,73177104-4
512,2063,2025-04-26 09:45:00,Presencial,75524136-0
513,3616,2025-04-02 14:15:00,Presencial,75524136-0
514,267,2025-04-18 17:30:00,Presencial,75524136-0
515,805,2025-04-21 10:15:00,Presencial,21784166-4
516,3095,2025-04-17 16:45:00,Presencial,86209409-0
517,496,2025-04-24 14:15:00,Remoto,57378727-6
518,2825,2025-04-13 09:00:00,Remoto,75524136-0
519,745,2025-04-18 13:00:00,Presencial,30387339-7
520,898,2025-04-22 10:30:00,Remoto,51192824-9
521,897,2025-04-22 15:45:00,Remoto,16394885-1
522,1369,2025-04-14 17:30:00,Remoto,78812540-6
523,3501,2025-04-21 18:45:00,Presencial,73177104-4
524,3134,2025-04-05 12:15:00,Presencial,51192824-9
525,2779,2025-04-07 08:30:00,Presencial,86209409-0
526,752,2025-04-21 10:15:00,Remoto,22767738-4
527,2507,2025-04-18 08:30:00,Remoto,21784166-4
528,2335,2025-04-16 09:15:00,Presencial,86209409-0
529,317,2025-04-23 09:15:00,Presencial,22767738-4
530,3270,2025-04-05 15:45:00,Remoto,94023614-4
531,748,2025-04-25 16:30:00,Remoto,21784166-4
532,803,2025-04-02 08:45:00,Remoto,83332889-3
533,1959,2025-04-30 16:45:00,Presencial,21784166-4
534,1520,2025-04-23 11:15:00,Remoto,16394885-1
535,2284,2025-04-10 15:15:00,Remoto,86209409-0
536,3010,2025-04-20 08:00:00,Remoto,57378727-6
537,1660,2025-04-25 18:00:00,Remoto,51192824-9
538,2462,2025-05-01 14:45:00,Remoto,86209409-0
539,1347,2025-04-27 08:45:00,Remoto,37899207-9
540,2818,2025-05-01 09:30:00,Remoto,22767738-4
541,1723,2025-04-25 15:45:00,Remoto,73177104-4
542,2765,2025-04-09 18:45:00,Remoto,30387339-7
543,2260,2025-04-25 17:00:00,Remoto,78812540-6
544,2684,2025-04-29 10:45:00,Remoto,30387339-7
545,185,2025-04-12 12:15:00,Presencial,51192824-9
546,941,2025-04-11 09:30:00,Presencial,21784166-4
547,341,2025-04-18 15:45:00,Presencial,21784166-4
548,1972,2025-04-02 12:15:00,Remoto,51192824-9
549,562,2025-04-08 11:30:00,Remoto,78812540-6
550,970,2025-04-04 12:45:00,Presencial,95208514-3
551,523,2025-04-07 09:30:00,Remoto,30387339-7
552,2378,2025-04-27 08:30:00,Remoto,78812540-6
553,2791,2025-04-21 11:00:00,Presencial,22767738-4
554,1117,2025-04-19 13:00:00,Remoto,83332889-3
555,1634,2025-04-02 16:45:00,Presencial,95208514-3
556,1208,2025-04-11 08:45:00,Remoto,73177104-4
557,1673,2025-04-22 09:30:00,Remoto,22767738-4
558,1259,2025-04-13 11:15:00,Remoto,16394885-1
559,2840,2025-04-27 11:30:00,Remoto,51192824-9
560,896,2025-05-01 10:15:00,Presencial,86209409-0
561,1135,2025-04-30 09:00:00,Presencial,51192824-9
562,838,2025-05-01 13:45:00,Presencial,21784166-4
563,3519,2025-04-13 17:30:00,Remoto,30387339-7
564,1829,2025-04-18 09:00:00,Remoto,83332889-3
565,1535,2025-04-25 15:45:00,Remoto,16394885-1
566,3606,2025-04-27 12:00:00,Remoto,21784166-4
567,3598,2025-04-29 16:15:00,Remoto,78812540-6
568,1095,2025-04-27 10:00:00,Presencial,86209409-0
569,3152,2025-04-11 16:45:00,Remoto,75524136-0
570,324,2025-04-28 08:00:00,Presencial,30387339-7
571,1944,2025-04-26 16:45:00,Remoto,16394885-1
572,3602,2025-04-25 11:15:00,Presencial,83332889-3
573,1266,2025-04-15 13:15:00,Remoto,22767738-4
574,3068,2025-04-22 10:00:00,Remoto,86209409-0
575,1808,2025-04-22 18:45:00,Presencial,22767738-4
576,1596,2025-04-18 13:15:00,Remoto,30387339-7
577,3528,2025-04-19 12:45:00,Presencial,86209409-0
578,1159,2025-04-30 10:45:00,Presencial,86209409-0
579,3552,2025-04-20 13:30:00,Presencial,16394885-1
580,3278,2025-04-26 12:00:00,Presencial,78812540-6
581,2432,2025-04-28 18:15:00,Presencial,86209409-0
582,309,2025-04-17 11:30:00,Presencial,37899207-9
583,2227,2025-04-23 18:30:00,Presencial,57378727-6
584,279,2025-04-27 15:45:00,Remoto,73177104-4
585,3136,2025-04-28 16:15:00,Remoto,30387339-7
586,2148,2025-04-05 09:30:00,Presencial,73177104-4
587,541,2025-04-04 09:00:00,Presencial,30387339-7
588,1715,2025-04-29 15:45:00,Remoto,86209409-0
589,3543,2025-04-03 12:15:00,Remoto,22767738-4
590,3577,2025-04-28 08:00:00,Presencial,51192824-9
591,1486,2025-04-30 12:45:00,Presencial,75524136-0
592,2735,2025-04-15 10:00:00,Presencial,94023614-4
593,2467,2025-04-18 16:15:00,Presencial,75524136-0
594,1387,2025-04-22 09:15:00,Presencial,37899207-9
595,2129,2025-04-16 15:45:00,Presencial,30387339-7
596,2575,2025-04-04 08:45:00,Presencial,94023614-4
597,3330,2025-04-21 15:30:00,Remoto,57378727-6
598,3156,2025-04-30 12:30:00,Presencial,30387339-7
599,533,2025-04-25 17:30:00,Presencial,22767738-4
600,2032,2025-04-21 08:45:00,Presencial,22767738-4
601,1511,2025-04-10 16:30:00,Presencial,78812540-6
602,1697,2025-04-08 13:15:00,Remoto,21784166-4
603,3568,2025-04-28 09:30:00,Presencial,16394885-1
604,2728,2025-04-26 17:00:00,Remoto,51192824-9
605,963,2025-04-04 18:30:00,Remoto,37899207-9
606,923,2025-04-13 14:45:00,Remoto,78812540-6
607,2349,2025-04-10 08:45:00,Remoto,21784166-4
608,507,2025-04-23 11:45:00,Remoto,16394885-1
609,2018,2025-04-29 16:45:00,Presencial,95208514-3
610,2800,2025-04-20 08:15:00,Presencial,94023614-4
611,1555,2025-04-18 10:15:00,Presencial,16394885-1
612,2553,2025-04-24 14:30:00,Presencial,57378727-6
613,3233,2025-04-11 12:45:00,Presencial,94023614-4
614,1900,2025-04-06 18:00:00,Remoto,51192824-9
615,981,2025-04-12 16:45:00,Presencial,22767738-4
616,3001,2025-04-12 09:15:00,Remoto,22767738-4
617,2474,2025-04-14 09:00:00,Presencial,22767738-4
618,2796,2025-04-28 14:15:00,Presencial,86209409-0
619,2267,2025-04-30 16:15:00,Presencial,86209409-0
620,88,2025-05-01 10:00:00,Remoto,22767738-4
621,729,2025-04-30 11:30:00,Remoto,78812540-6
622,2660,2025-04-24 16:45:00,Remoto,95208514-3
623,1011,2025-04-09 14:30:00,Presencial,73177104-4
624,2598,2025-04-20 09:45:00,Presencial,75524136-0
625,2359,2025-04-18 10:15:00,Remoto,22767738-4
626,2876,2025-05-01 08:00:00,Remoto,78812540-6
627,334,2025-04-24 09:30:00,Presencial,30387339-7
628,608,2025-04-06 16:45:00,Presencial,51192824-9
629,895,2025-04-28 13:15:00,Presencial,78812540-6
630,1509,2025-04-27 08:00:00,Remoto,86209409-0
631,1712,2025-04-23 15:30:00,Remoto,21784166-4
632,712,2025-04-26 10:00:00,Remoto,94023614-4
633,2510,2025-04-05 12:30:00,Presencial,51192824-9
634,2379,2025-04-05 11:15:00,Presencial,95208514-3
635,1112,2025-04-04 16:00:00,Presencial,75524136-0
636,832,2025-04-09 15:15:00,Remoto,78812540-6
637,705,2025-04-23 17:30:00,Remoto,37899207-9
638,1825,2025-04-06 11:45:00,Presencial,83332889-3
639,3379,2025-04-21 18:45:00,Remoto,37899207-9
640,1286,2025-04-09 09:00:00,Remoto,30387339-7
641,2664,2025-04-13 10:45:00,Remoto,78812540-6
642,126,2025-04-05 16:00:00,Presencial,78812540-6
643,3541,2025-04-06 12:45:00,Presencial,75524136-0
644,1703,2025-04-29 09:30:00,Presencial,75524136-0
645,2218,2025-04-03 10:30:00,Presencial,37899207-9
646,2386,2025-04-02 14:30:00,Presencial,78812540-6
647,3205,2025-04-17 09:00:00,Remoto,21784166-4
648,504,2025-04-21 11:45:00,Presencial,16394885-1
649,1720,2025-04-18 08:30:00,Remoto,22767738-4
650,3000,2025-04-21 16:30:00,Presencial,86209409-0
651,1408,2025-04-05 11:30:00,Remoto,86209409-0
652,1877,2025-04-04 11:00:00,Presencial,37899207-9
653,2247,2025-04-03 10:15:00,Remoto,21784166-4
654,2207,2025-04-09 16:45:00,Presencial,94023614-4
655,3441,2025-04-02 17:30:00,Remoto,21784166-4
656,1288,2025-04-17 12:30:00,Remoto,86209409-0
657,1545,2025-04-27 18:00:00,Remoto,51192824-9
658,1971,2025-04-14 09:00:00,Remoto,95208514-3
659,1821,2025-04-16 15:30:00,Presencial,21784166-4
660,3167,2025-04-13 15:45:00,Presencial,16394885-1
661,3533,2025-04-06 11:15:00,Remoto,16394885-1
662,3165,2025-04-18 13:30:00,Presencial,30387339-7
663,790,2025-05-01 12:30:00,Remoto,51192824-9
664,3187,2025-04-17 18:30:00,Remoto,37899207-9
665,472,2025-04-04 14:30:00,Presencial,86209409-0
666,455,2025-04-12 10:00:00,Remoto,94023614-4
667,2202,2025-04-23 12:45:00,Remoto,57378727-6
668,3334,2025-04-20 16:15:00,Remoto,83332889-3
669,1653,2025-04-18 17:00:00,Presencial,78812540-6
670,358,2025-04-16 12:30:00,Presencial,94023614-4
671,2424,2025-04-22 11:15:00,Remoto,22767738-4
672,3349,2025-04-03 18:00:00,Presencial,83332889-3
673,1236,2025-04-11 18:15:00,Presencial,83332889-3
674,312,2025-04-29 10:00:00,Remoto,75524136-0
675,869,2025-04-12 08:30:00,Remoto,21784166-4
676,1442,2025-04-11 08:45:00,Presencial,57378727-6
677,2828,2025-04-22 15:15:00,Presencial,37899207-9
678,3263,2025-04-11 13:15:00,Remoto,37899207-9
679,1686,2025-04-24 17:45:00,Remoto,22767738-4
680,2128,2025-04-09 18:15:00,Presencial,73177104-4
681,1550,2025-04-04 10:00:00,Presencial,78812540-6
682,1538,2025-04-27 17:15:00,Presencial,94023614-4
683,1631,2025-04-13 11:15:00,Remoto,94023614-4
684,2983,2025-04-28 08:00:00,Remoto,95208514-3
685,3181,2025-04-21 10:00:00,Remoto,83332889-3
686,1255,2025-04-06 16:00:00,Presencial,57378727-6
687,3612,2025-04-08 09:45:00,Presencial,95208514-3
688,235,2025-04-30 13:45:00,Remoto,51192824-9
689,1130,2025-04-07 12:30:00,Remoto,51192824-9
690,2787,2025-04-26 11:15:00,Presencial,16394885-1
691,1079,2025-04-27 16:00:00,Presencial,78812540-6
692,152,2025-04-24 15:15:00,Remoto,30387339-7
693,1585,2025-04-15 11:00:00,Presencial,30387339-7
694,3288,2025-04-24 15:45:00,Presencial,78812540-6
695,380,2025-04-16 08:00:00,Presencial,16394885-1
696,3363,2025-04-19 18:15:00,Remoto,94023614-4
697,1732,2025-04-14 11:00:00,Presencial,78812540-6
698,3464,2025-04-29 13:00:00,Remoto,37899207-9
699,2297,2025-04-11 12:15:00,Presencial,86209409-0
700,3022,2025-04-16 11:15:00,Presencial,22767738-4
701,1878,2025-04-16 11:15:00,Remoto,30387339-7
702,858,2025-04-06 13:45:00,Remoto,22767738-4
703,1073,2025-04-18 15:30:00,Remoto,78812540-6
704,2588,2025-04-23 12:00:00,Remoto,83332889-3
705,2367,2025-04-13 16:15:00,Remoto,94023614-4
706,1263,2025-04-18 16:45:00,Presencial,37899207-9
707,2488,2025-04-24 14:30:00,Remoto,73177104-4
708,385,2025-04-30 17:30:00,Remoto,73177104-4
709,1609,2025-04-20 17:15:00,Presencial,95208514-3
710,1569,2025-04-26 17:30:00,Remoto,73177104-4
711,845,2025-04-22 08:00:00,Presencial,37899207-9
712,797,2025-04-24 09:00:00,Presencial,37899207-9
713,1734,2025-04-11 16:00:00,Presencial,78812540-6
714,604,2025-04-24 08:15:00,Presencial,83332889-3
715,3440,2025-04-21 16:15:00,Presencial,21784166-4
716,370,2025-04-04 10:00:00,Remoto,94023614-4
717,1630,2025-04-20 17:30:00,Presencial,21784166-4
718,3166,2025-04-28 13:15:00,Presencial,73177104-4
719,2869,2025-04-02 10:45:00,Remoto,94023614-4
720,1330,2025-04-27 17:00:00,Presencial,83332889-3
721,1845,2025-04-10 16:15:00,Presencial,16394885-1
722,721,2025-04-04 14:00:00,Remoto,22767738-4
723,1344,2025-04-24 10:30:00,Presencial,37899207-9
724,1671,2025-04-15 17:45:00,Remoto,94023614-4
725,2280,2025-04-25 09:15:00,Remoto,86209409-0
726,1485,2025-04-11 16:30:00,Remoto,86209409-0
727,1499,2025-04-29 08:45:00,Remoto,57378727-6
728,848,2025-05-01 08:00:00,Remoto,78812540-6
729,1542,2025-04-30 10:30:00,Remoto,57378727-6
730,2830,2025-04-14 08:00:00,Remoto,78812540-6
731,728,2025-04-04 11:45:00,Presencial,86209409-0
732,3507,2025-04-05 15:00:00,Presencial,21784166-4
733,1142,2025-04-23 14:45:00,Presencial,22767738-4
734,2254,2025-04-18 13:00:00,Remoto,51192824-9
735,1055,2025-04-23 10:30:00,Presencial,57378727-6
736,3595,2025-04-30 18:00:00,Remoto,75524136-0
737,3160,2025-04-28 10:45:00,Remoto,75524136-0
738,3145,2025-04-05 08:00:00,Remoto,57378727-6
739,2443,2025-04-22 16:15:00,Remoto,86209409-0
740,2656,2025-04-27 12:15:00,Presencial,22767738-4
741,826,2025-04-28 09:30:00,Presencial,75524136-0
742,1203,2025-04-11 16:00:00,Remoto,78812540-6
743,350,2025-04-10 13:45:00,Presencial,51192824-9
744,3168,2025-04-07 13:30:00,Presencial,57378727-6
745,1274,2025-04-15 17:30:00,Remoto,51192824-9
746,2573,2025-04-14 12:00:00,Remoto,78812540-6
747,2139,2025-04-07 17:30:00,Remoto,86209409-0
748,342,2025-04-13 11:30:00,Remoto,37899207-9
749,1793,2025-05-01 14:45:00,Remoto,21784166-4
750,411,2025-04-02 11:30:00,Remoto,22767738-4
751,1113,2025-04-22 08:15:00,Presencial,86209409-0
752,2337,2025-04-08 11:30:00,Presencial,22767738-4
753,2192,2025-04-14 15:30:00,Presencial,57378727-6
754,2480,2025-04-07 12:45:00,Presencial,51192824-9
755,415,2025-04-26 11:15:00,Presencial,75524136-0
756,2621,2025-04-19 15:15:00,Presencial,78812540-6
757,1375,2025-04-05 18:00:00,Presencial,30387339-7
758,3229,2025-04-17 18:00:00,Remoto,16394885-1
759,20,2025-04-16 12:15:00,Presencial,22767738-4
760,1502,2025-04-26 11:00:00,Presencial,21784166-4
761,2446,2025-04-24 15:45:00,Presencial,94023614-4
762,3255,2025-04-24 11:45:00,Remoto,21784166-4
763,2503,2025-04-15 17:45:00,Presencial,22767738-4
764,398,2025-04-03 14:00:00,Remoto,94023614-4
765,1709,2025-04-25 11:30:00,Remoto,37899207-9
766,2829,2025-04-18 10:00:00,Remoto,78812540-6
767,1498,2025-04-21 08:15:00,Presencial,57378727-6
768,1084,2025-04-12 08:15:00,Presencial,21784166-4
769,1391,2025-04-17 10:30:00,Remoto,57378727-6
770,1799,2025-04-26 12:30:00,Presencial,22767738-4
771,2115,2025-04-05 18:15:00,Remoto,75524136-0
772,3030,2025-04-07 11:45:00,Presencial,16394885-1
773,2425,2025-04-21 09:00:00,Presencial,83332889-3
774,2317,2025-04-23 12:00:00,Presencial,83332889-3
775,427,2025-04-27 17:00:00,Remoto,37899207-9
776,101,2025-04-11 11:45:00,Presencial,73177104-4
777,3051,2025-04-14 09:00:00,Presencial,22767738-4
778,203,2025-04-29 17:45:00,Presencial,16394885-1
779,2956,2025-05-01 11:30:00,Remoto,21784166-4
780,802,2025-04-15 14:45:00,Presencial,30387339-7
781,417,2025-04-03 18:00:00,Presencial,86209409-0
782,584,2025-04-19 16:30:00,Remoto,37899207-9
783,336,2025-04-19 09:30:00,Presencial,83332889-3
784,263,2025-04-30 13:30:00,Remoto,75524136-0
785,763,2025-04-30 12:15:00,Presencial,73177104-4
786,1169,2025-04-09 10:15:00,Presencial,51192824-9
787,1429,2025-04-14 17:45:00,Remoto,51192824-9
788,3415,2025-05-01 13:00:00,Presencial,16394885-1
789,1839,2025-04-11 09:30:00,Presencial,78812540-6
790,2945,2025-04-20 16:00:00,Remoto,21784166-4
791,820,2025-04-10 16:45:00,Presencial,37899207-9
792,2241,2025-04-15 15:00:00,Presencial,73177104-4
793,1196,2025-04-14 09:30:00,Presencial,73177104-4
794,212,2025-04-16 08:30:00,Remoto,30387339-7
795,746,2025-04-11 11:45:00,Presencial,78812540-6
796,3634,2025-05-01 18:30:00,Remoto,75524136-0
797,2663,2025-04-11 18:15:00,Remoto,83332889-3
798,3352,2025-04-16 08:15:00,Presencial,30387339-7
799,1769,2025-04-09 09:00:00,Remoto,95208514-3
800,339,2025-04-27 17:00:00,Presencial,51192824-9
801,311,2025-04-11 18:45:00,Presencial,16394885-1
802,1184,2025-04-05 17:00:00,Presencial,86209409-0
803,1453,2025-04-27 16:45:00,Presencial,83332889-3
804,918,2025-04-26 16:15:00,Presencial,94023614-4
805,1635,2025-05-01 11:15:00,Remoto,78812540-6
806,2156,2025-04-03 10:30:00,Presencial,95208514-3
807,684,2025-04-23 11:15:00,Remoto,22767738-4
808,3228,2025-04-28 12:45:00,Presencial,16394885-1
809,441,2025-04-12 16:00:00,Remoto,37899207-9
810,1368,2025-04-26 14:15:00,Remoto,37899207-9
811,3315,2025-04-09 15:30:00,Presencial,75524136-0
812,390,2025-04-17 15:00:00,Presencial,22767738-4
813,2790,2025-04-06 09:00:00,Presencial,83332889-3
814,3310,2025-04-16 16:45:00,Presencial,51192824-9
815,2346,2025-04-08 11:45:00,Remoto,95208514-3
816,1766,2025-04-15 13:30:00,Presencial,16394885-1
817,2246,2025-04-18 17:15:00,Presencial,86209409-0
818,2380,2025-04-13 08:00:00,Presencial,78812540-6
819,14,2025-04-03 16:00:00,Remoto,94023614-4
820,1222,2025-04-25 12:45:00,Presencial,57378727-6
821,2056,2025-04-24 17:15:00,Presencial,37899207-9
822,3038,2025-04-05 13:00:00,Remoto,30387339-7
823,2321,2025-04-05 15:45:00,Remoto,16394885-1
824,521,2025-04-26 16:45:00,Remoto,78812540-6
825,861,2025-05-01 11:15:00,Remoto,57378727-6
826,1454,2025-04-04 08:45:00,Presencial,86209409-0
827,3660,2025-04-28 16:15:00,Presencial,83332889-3
828,2798,2025-04-08 09:15:00,Remoto,94023614-4
829,3614,2025-04-17 12:45:00,Remoto,21784166-4
830,3432,2025-04-09 11:30:00,Remoto,51192824-9
831,1175,2025-04-06 18:00:00,Presencial,83332889-3
832,965,2025-04-19 10:45:00,Presencial,73177104-4
833,3265,2025-04-28 13:00:00,Remoto,95208514-3
834,2812,2025-04-18 09:30:00,Presencial,75524136-0
835,1178,2025-04-23 14:30:00,Presencial,37899207-9
836,3336,2025-05-01 11:30:00,Presencial,21784166-4
837,3562,2025-04-02 09:15:00,Presencial,30387339-7
838,1403,2025-05-01 14:00:00,Remoto,30387339-7
839,3579,2025-04-22 08:45:00,Remoto,16394885-1
840,582,2025-04-15 18:00:00,Remoto,73177104-4
841,1359,2025-04-08 09:45:00,Presencial,21784166-4
842,2841,2025-04-12 13:30:00,Remoto,57378727-6
843,1857,2025-04-13 13:30:00,Presencial,16394885-1
844,1641,2025-04-29 11:15:00,Remoto,94023614-4
845,1718,2025-04-09 12:00:00,Presencial,37899207-9
846,181,2025-04-13 13:00:00,Remoto,22767738-4
847,1698,2025-04-07 17:15:00,Presencial,83332889-3
848,3093,2025-05-01 12:45:00,Presencial,22767738-4
849,500,2025-04-15 10:45:00,Presencial,16394885-1
850,1744,2025-04-23 16:30:00,Remoto,86209409-0
851,1998,2025-04-19 10:00:00,Presencial,95208514-3
852,2113,2025-04-23 14:00:00,Presencial,21784166-4
853,2299,2025-04-22 08:45:00,Remoto,95208514-3
854,919,2025-04-08 16:45:00,Presencial,94023614-4
855,180,2025-04-16 14:00:00,Presencial,73177104-4
856,2755,2025-04-03 09:00:00,Remoto,16394885-1
857,522,2025-04-18 09:00:00,Remoto,83332889-3
858,2130,2025-05-01 17:30:00,Presencial,95208514-3
859,2331,2025-04-29 14:15:00,Presencial,83332889-3
860,2423,2025-04-30 09:15:00,Remoto,83332889-3
861,3091,2025-04-05 14:45:00,Presencial,86209409-0
862,2107,2025-04-02 13:45:00,Remoto,95208514-3
863,3576,2025-05-01 12:00:00,Remoto,21784166-4
864,2146,2025-04-28 16:00:00,Remoto,73177104-4
865,2350,2025-04-30 17:15:00,Presencial,22767738-4
866,876,2025-04-07 14:30:00,Remoto,78812540-6
867,2061,2025-04-22 13:45:00,Remoto,73177104-4
868,1955,2025-04-19 18:30:00,Presencial,95208514-3
869,2301,2025-04-29 11:00:00,Remoto,21784166-4
870,3503,2025-04-28 12:30:00,Remoto,21784166-4
871,1612,2025-04-07 15:15:00,Presencial,78812540-6
872,2444,2025-04-11 16:15:00,Presencial,21784166-4
873,3490,2025-04-11 13:45:00,Remoto,21784166-4
874,704,2025-04-30 18:15:00,Presencial,37899207-9
875,3122,2025-04-27 12:30:00,Presencial,30387339-7
876,449,2025-04-15 15:00:00,Remoto,86209409-0
877,1028,2025-04-25 10:30:00,Presencial,75524136-0
878,1040,2025-04-29 13:45:00,Presencial,22767738-4
879,982,2025-04-18 15:00:00,Remoto,83332889-3
880,767,2025-05-01 13:00:00,Presencial,22767738-4
881,1102,2025-04-15 16:30:00,Remoto,86209409-0
882,1210,2025-04-11 17:30:00,Presencial,16394885-1
883,49,2025-04-27 08:30:00,Remoto,75524136-0
884,233,2025-04-10 12:30:00,Presencial,22767738-4
885,3023,2025-04-14 08:30:00,Remoto,30387339-7
886,2881,2025-04-12 18:00:00,Presencial,95208514-3
887,1604,2025-04-26 14:30:00,Presencial,37899207-9
888,2499,2025-04-03 17:30:00,Remoto,83332889-3
889,515,2025-04-29 17:30:00,Presencial,51192824-9
890,605,2025-04-15 17:00:00,Remoto,16394885-1
891,2997,2025-04-03 13:15:00,Remoto,86209409-0
892,2635,2025-04-04 12:00:00,Remoto,57378727-6
893,103,2025-04-06 12:15:00,Remoto,37899207-9
894,854,2025-04-02 13:00:00,Presencial,94023614-4
895,2807,2025-04-04 08:30:00,Presencial,94023614-4
896,2854,2025-04-04 10:30:00,Remoto,73177104-4
897,2617,2025-04-24 11:30:00,Remoto,75524136-0
898,439,2025-04-03 16:00:00,Presencial,21784166-4
899,3373,2025-04-17 09:45:00,Presencial,51192824-9
900,1898,2025-04-25 08:30:00,Presencial,86209409-0
901,1958,2025-04-24 09:30:00,Presencial,94023614-4
902,3034,2025-04-19 12:15:00,Remoto,75524136-0
903,3603,2025-04-18 16:30:00,Presencial,78812540-6
904,3514,2025-04-13 12:30:00,Presencial,37899207-9
905,2885,2025-04-28 13:30:00,Remoto,37899207-9
906,1202,2025-04-06 15:15:00,Remoto,83332889-3
